game_name,game iter,trial_no,tool,posx,posy,success,total_attempt
Chaining,0,1,obj2,545.4913466357639,551.5730960639703,False,11
Chaining,0,2,obj2,541.8714748695231,566.4033377376975,False,11
Chaining,0,3,obj3,541.2815043372991,539.2618745725276,False,11
Chaining,0,4,obj3,561.4595998181837,553.0043002565199,False,11
Chaining,0,5,obj2,553.433229779472,422.8898958215148,False,11
Chaining,0,6,obj2,555.109651404258,526.5849059206712,False,11
Chaining,0,7,obj3,545.0,179.0,False,11
Chaining,0,8,obj2,565.1193794200998,208.79293032194977,False,11
Chaining,0,9,obj2,563.7365398668469,217.51791293884312,False,11
Chaining,0,10,obj3,547.0,388.0,False,11
Chaining,0,11,obj3,540.1275531010393,551.742533602167,False,11
Chaining,1,1,obj1,545.9072617461156,560.5745702626482,False,11
Chaining,1,2,obj1,539.6433980536842,531.1693803483888,False,11
Chaining,1,3,obj1,557.6827350940403,370.18461269903514,False,11
Chaining,1,4,obj3,545.0,312.0,False,11
Chaining,1,5,obj2,531.495977509541,419.6494161107005,False,11
Chaining,1,6,obj1,533.5232410223654,381.91083066350865,False,11
Chaining,1,7,obj1,546.2584093803129,436.31163771373997,False,11
Chaining,1,8,obj1,549.0469813193363,403.7580358861275,False,11
Chaining,1,9,obj1,554.4442459079011,268.14612318022427,False,11
Chaining,1,10,obj1,557.0,357.0,False,11
Chaining,1,11,obj3,531.1462278055145,572.9315685506518,False,11
Chaining,2,1,obj1,551.9555703149715,547.1090914115285,True,4
Chaining,2,2,obj1,542.38573402544,529.9046182351839,True,4
Chaining,2,3,obj1,564.7609153368522,538.7015094570453,True,4
Chaining,2,4,obj1,55.01018875650908,520.6861175997182,True,4
Chaining,3,1,obj1,552.0,396.0,True,6
Chaining,3,2,obj3,532.0,211.0,True,6
Chaining,3,3,obj1,542.9702514993013,523.8628959513339,True,6
Chaining,3,4,obj1,539.755948199579,554.8009350145228,True,6
Chaining,3,5,obj1,557.1809358975717,537.9466712998358,True,6
Chaining,3,6,obj1,562.9731488575123,564.3377685072621,True,6
Chaining,4,1,obj3,565.74135859605,47.81420805080286,True,2
Chaining,4,2,obj1,66.0,564.0,True,2
Chaining,5,1,obj1,51.67121550244818,558.5392195072817,True,1
Chaining,6,1,obj1,557.494919073851,565.3023688676581,False,11
Chaining,6,2,obj3,528.0,420.0,False,11
Chaining,6,3,obj1,544.2814969764266,466.18764072424716,False,11
Chaining,6,4,obj1,538.7890105607711,552.3598897284149,False,11
Chaining,6,5,obj2,553.5906607281694,573.0747567811329,False,11
Chaining,6,6,obj2,557.0,510.0,False,11
Chaining,6,7,obj2,34.36236978017547,561.6986323052433,False,11
Chaining,6,8,obj2,542.596413775207,566.3545738859326,False,11
Chaining,6,9,obj2,545.2213640829043,227.10404075733737,False,11
Chaining,6,10,obj2,37.5179737466176,520.9849440030582,False,11
Chaining,6,11,obj2,534.7029706525142,207.2378064377797,False,11
Chaining,7,1,obj3,538.0,337.0,False,11
Chaining,7,2,obj1,530.874648636359,526.4427039861723,False,11
Chaining,7,3,obj1,43.19092004997498,544.1442156515833,False,11
Chaining,7,4,obj3,547.9770308558649,569.6597118190924,False,11
Chaining,7,5,obj3,545.3711124532254,572.1433576940835,False,11
Chaining,7,6,obj2,560.3840432912998,554.3714758675882,False,11
Chaining,7,7,obj2,551.0,516.0,False,11
Chaining,7,8,obj2,549.0,288.0,False,11
Chaining,7,9,obj2,547.0,318.0,False,11
Chaining,7,10,obj2,539.0,300.0,False,11
Chaining,7,11,obj2,549.9034546763864,560.099549964712,False,11
Chaining,8,1,obj1,564.102239858023,312.69788969402697,False,11
Chaining,8,2,obj3,561.3262179367629,571.2984737015892,False,11
Chaining,8,3,obj2,556.8483343666626,550.9639465707355,False,11
Chaining,8,4,obj2,560.92723795672,265.2739868755889,False,11
Chaining,8,5,obj3,532.0,450.0,False,11
Chaining,8,6,obj2,533.7422723993319,458.44158836641213,False,11
Chaining,8,7,obj1,537.0,412.0,False,11
Chaining,8,8,obj2,548.6075755578499,205.0301437696412,False,11
Chaining,8,9,obj2,536.9574107104096,387.52170917339305,False,11
Chaining,8,10,obj2,543.4650883054621,252.78081144985768,False,11
Chaining,8,11,obj2,547.2198035692206,296.33304597829965,False,11
Chaining,9,1,obj1,531.4985497538968,543.8892725179262,False,11
Chaining,9,2,obj3,535.6271573272141,535.0234311843608,False,11
Chaining,9,3,obj2,555.3914744078592,549.571895470866,False,11
Chaining,9,4,obj2,64.0,530.0,False,11
Chaining,9,5,obj2,542.1388456934152,540.8464548274648,False,11
Chaining,9,6,obj2,559.5027333810816,565.2203600695234,False,11
Chaining,9,7,obj2,556.923430110247,524.318254490604,False,11
Chaining,9,8,obj2,536.4283625792187,556.3196741370999,False,11
Chaining,9,9,obj2,553.0960700997986,551.3408054797219,False,11
Chaining,9,10,obj2,539.519212957147,559.9849450233193,False,11
Chaining,9,11,obj3,540.0,385.0,False,11
Chaining,10,1,obj1,545.7423710225253,559.425048675039,True,6
Chaining,10,2,obj1,541.7637273123219,552.2256748936373,True,6
Chaining,10,3,obj1,52.0,509.0,True,6
Chaining,10,4,obj3,546.1520010922457,529.1801021680405,True,6
Chaining,10,5,obj3,533.8640838546526,520.2504314548245,True,6
Chaining,10,6,obj1,64.0,543.0,True,6
Chaining,11,1,obj1,568.4227465099494,565.8460308666229,False,11
Chaining,11,2,obj1,554.0,294.0,False,11
Chaining,11,3,obj3,542.3288664011844,553.6371259395602,False,11
Chaining,11,4,obj3,556.0,206.0,False,11
Chaining,11,5,obj3,546.296726476397,570.8876491649709,False,11
Chaining,11,6,obj2,558.3246932729166,351.49497862658694,False,11
Chaining,11,7,obj2,550.4864791877367,553.0163124404569,False,11
Chaining,11,8,obj2,542.8031020247736,346.7552108248483,False,11
Chaining,11,9,obj3,50.0,457.0,False,11
Chaining,11,10,obj2,56.49596706848125,565.3297292134762,False,11
Chaining,11,11,obj2,542.8064643960557,283.0907160113584,False,11
Chaining,12,1,obj3,527.0,386.0,False,11
Chaining,12,2,obj1,532.0,505.0,False,11
Chaining,12,3,obj3,534.7988718453023,532.4121107675733,False,11
Chaining,12,4,obj1,534.9892325588133,535.2542471866578,False,11
Chaining,12,5,obj1,537.0,294.0,False,11
Chaining,12,6,obj2,535.8608329282589,524.0093435119176,False,11
Chaining,12,7,obj2,555.0883121300958,548.6345391705662,False,11
Chaining,12,8,obj2,55.13149102352464,479.3771570867463,False,11
Chaining,12,9,obj2,563.5180194485251,541.3496531548358,False,11
Chaining,12,10,obj2,551.5668601959775,373.4388200916638,False,11
Chaining,12,11,obj2,546.0,410.0,False,11
Chaining,13,1,obj1,535.6803040277586,546.8329242262828,False,11
Chaining,13,2,obj1,544.0,346.0,False,11
Chaining,13,3,obj1,534.1102583233471,408.7445066208003,False,11
Chaining,13,4,obj3,566.8094115704694,40.810183013334644,False,11
Chaining,13,5,obj2,543.7142161357499,559.9138414133436,False,11
Chaining,13,6,obj2,546.8379545872252,474.2761422684239,False,11
Chaining,13,7,obj2,530.6940098281207,564.0637273147283,False,11
Chaining,13,8,obj1,553.0,467.0,False,11
Chaining,13,9,obj2,532.7616285267043,408.0869849369007,False,11
Chaining,13,10,obj2,536.4111354396218,417.2619473496078,False,11
Chaining,13,11,obj2,554.7204423106372,566.7672673741035,False,11
Chaining,14,1,obj1,537.5893891085725,540.5953275367291,False,11
Chaining,14,2,obj1,534.0,403.0,False,11
Chaining,14,3,obj2,533.9587848357382,535.6238055991639,False,11
Chaining,14,4,obj2,549.6749404397009,426.2782418905041,False,11
Chaining,14,5,obj2,539.1615547442859,338.2250528741928,False,11
Chaining,14,6,obj2,532.0,325.0,False,11
Chaining,14,7,obj3,551.0,349.0,False,11
Chaining,14,8,obj3,557.0,422.0,False,11
Chaining,14,9,obj3,532.0,447.0,False,11
Chaining,14,10,obj3,551.0,240.0,False,11
Chaining,14,11,obj2,535.0,570.0,False,11
Chaining,15,1,obj1,554.0,304.0,False,11
Chaining,15,2,obj1,552.3705847636738,549.1084540889998,False,11
Chaining,15,3,obj1,545.9059165358227,266.36932456625607,False,11
Chaining,15,4,obj2,536.182413205645,554.7632465423465,False,11
Chaining,15,5,obj2,542.505528937804,535.1345546817341,False,11
Chaining,15,6,obj1,534.7284814853767,378.5305587382514,False,11
Chaining,15,7,obj1,553.0,229.0,False,11
Chaining,15,8,obj2,556.9515249283569,532.39436855632,False,11
Chaining,15,9,obj3,530.0,262.0,False,11
Chaining,15,10,obj2,540.3291866630242,529.4277406531587,False,11
Chaining,15,11,obj2,535.1102900471694,525.9355672571351,False,11
Chaining,16,1,obj1,541.6249963000087,544.5449091787956,False,11
Chaining,16,2,obj1,555.1832912853272,553.8074801989302,False,11
Chaining,16,3,obj1,555.4692547025363,558.2703450564696,False,11
Chaining,16,4,obj3,544.0,498.0,False,11
Chaining,16,5,obj2,550.0,388.0,False,11
Chaining,16,6,obj1,537.3807725907402,403.6043339332281,False,11
Chaining,16,7,obj1,548.6410628404454,486.4414442024695,False,11
Chaining,16,8,obj1,559.0,334.0,False,11
Chaining,16,9,obj2,535.0,318.0,False,11
Chaining,16,10,obj1,541.363279785671,387.80639245001225,False,11
Chaining,16,11,obj1,556.0,331.0,False,11
Chaining,17,1,obj3,535.0,404.0,True,6
Chaining,17,2,obj1,536.5943545297948,567.4051547866426,True,6
Chaining,17,3,obj2,558.0,182.0,True,6
Chaining,17,4,obj1,552.0,428.0,True,6
Chaining,17,5,obj1,546.2864368350384,349.68444830197353,True,6
Chaining,17,6,obj1,60.61092945233861,570.230467886353,True,6
Chaining,18,1,obj1,62.0,488.0,True,9
