game_name,game iter,trial_no,tool,posx,posy,success,total_attempt
Unsupport,0,1,obj1,143.91897463920134,471.54120159496705,False,11
Unsupport,0,2,obj1,161.93167530346278,136.72970934690153,False,11
Unsupport,0,3,obj3,136.3195739690669,138.01905046769159,False,11
Unsupport,0,4,obj1,245.93800926615302,247.3667552371577,False,11
Unsupport,0,5,obj1,263.3881059910278,241.76847222959714,False,11
Unsupport,0,6,obj3,491.0,548.0,False,11
Unsupport,0,7,obj1,194.1168031702968,212.94591922612136,False,11
Unsupport,0,8,obj1,228.6224080746843,208.71169668067208,False,11
Unsupport,0,9,obj2,212.86003292961814,212.34051965727457,False,11
Unsupport,0,10,obj3,258.0,229.0,False,11
Unsupport,0,11,obj2,146.37333057416373,251.99058829594549,False,11
Unsupport,1,1,obj2,101.0,500.0,True,1
Unsupport,2,1,obj1,265.0,232.0,False,11
Unsupport,2,2,obj1,165.9078096146194,143.168378448517,False,11
Unsupport,2,3,obj1,150.77994814504544,145.65681343079902,False,11
Unsupport,2,4,obj1,426.0331916384877,225.0012151022095,False,11
Unsupport,2,5,obj1,161.73116419446507,134.3630609016577,False,11
Unsupport,2,6,obj1,524.0,556.0,False,11
Unsupport,2,7,obj3,291.0,229.0,False,11
Unsupport,2,8,obj1,280.0,231.0,False,11
Unsupport,2,9,obj2,205.66752396722038,210.2800098341412,False,11
Unsupport,2,10,obj1,278.0,247.0,False,11
Unsupport,2,11,obj2,200.47705437642915,204.29239452602158,False,11
Unsupport,3,1,obj2,108.0,536.0,True,4
Unsupport,3,2,obj1,174.92728072714024,166.92189150188167,True,4
Unsupport,3,3,obj1,137.88257859635513,144.7291714551457,True,4
Unsupport,3,4,obj1,66.0,568.0,True,4
Unsupport,4,1,obj1,242.551482849479,233.11492508213146,True,4
Unsupport,4,2,obj2,249.23822875736653,245.39812757892753,True,4
Unsupport,4,3,obj1,72.0,519.0,True,4
Unsupport,4,4,obj1,67.64273562324234,554.6949800139263,True,4
Unsupport,5,1,obj3,112.0,529.0,True,1
Unsupport,6,1,obj1,256.0,232.0,True,3
Unsupport,6,2,obj1,440.8488715754371,210.97983504450542,True,3
Unsupport,6,3,obj1,108.71963314321033,547.3610992793094,True,3
Unsupport,7,1,obj1,201.35083061329343,215.8843429505674,True,4
Unsupport,7,2,obj1,276.5817616313183,249.49358743681339,True,4
Unsupport,7,3,obj2,267.2340521343686,238.86967982717678,True,4
Unsupport,7,4,obj2,90.0,508.0,True,4
Unsupport,8,1,obj2,198.68116591398373,183.7351829304037,True,8
Unsupport,8,2,obj2,107.8911783465058,539.5777461120973,True,8
Unsupport,8,3,obj1,198.69796189664328,212.82871085382567,True,8
Unsupport,8,4,obj1,204.90175401115104,188.26230157881918,True,8
Unsupport,8,5,obj1,251.82097224864157,248.53133984774072,True,8
Unsupport,8,6,obj1,188.01054083287332,190.1376283203699,True,8
Unsupport,8,7,obj1,270.76621509326026,246.9782923243569,True,8
Unsupport,8,8,obj3,96.0,508.0,True,8
Unsupport,9,1,obj2,94.0,556.0,True,1
Unsupport,10,1,obj2,282.0,230.0,True,5
Unsupport,10,2,obj1,163.81861972309213,152.03152278882004,True,5
Unsupport,10,3,obj1,164.2981521169947,161.29477446229484,True,5
Unsupport,10,4,obj2,494.0,559.0,True,5
Unsupport,10,5,obj1,106.0,515.0,True,5
Unsupport,11,1,obj1,258.48995359583273,245.2629743038313,True,2
Unsupport,11,2,obj1,66.45628247049132,528.3766472478607,True,2
Unsupport,12,1,obj2,262.0,235.0,True,4
Unsupport,12,2,obj3,266.0,234.0,True,4
Unsupport,12,3,obj1,336.320900045317,160.80807284071898,True,4
Unsupport,12,4,obj1,65.18316827106756,529.9936334101184,True,4
Unsupport,13,1,obj3,274.0,249.0,True,6
Unsupport,13,2,obj2,148.02744516539977,375.53524823188764,True,6
Unsupport,13,3,obj2,132.68967607206403,470.11653754712756,True,6
Unsupport,13,4,obj2,136.84467814857058,387.16573680509634,True,6
Unsupport,13,5,obj2,50.484435256088034,534.4883047619711,True,6
Unsupport,13,6,obj2,94.0,543.0,True,6
Unsupport,14,1,obj2,103.0,538.0,True,1
Unsupport,15,1,obj1,287.0,246.0,True,3
Unsupport,15,2,obj1,212.41765149176692,220.7777642478215,True,3
Unsupport,15,3,obj3,93.0,555.0,True,3
Unsupport,16,1,obj3,379.5656421195341,40.213651087555036,True,3
Unsupport,16,2,obj3,143.15846178507667,143.96838007414286,True,3
Unsupport,16,3,obj3,90.0,547.0,True,3
Unsupport,17,1,obj2,208.0,201.0,False,11
Unsupport,17,2,obj2,274.0,247.0,False,11
Unsupport,17,3,obj2,340.73328007239394,145.36479378709421,False,11
Unsupport,17,4,obj1,272.52404652690126,249.15052180710748,False,11
Unsupport,17,5,obj1,271.645843200373,249.98029652729912,False,11
Unsupport,17,6,obj1,266.0,228.0,False,11
Unsupport,17,7,obj1,314.37453066817784,240.28206980114967,False,11
Unsupport,17,8,obj1,394.19547266539234,104.40421023797916,False,11
Unsupport,17,9,obj1,202.66362743746083,144.2614259419052,False,11
Unsupport,17,10,obj1,188.0699860963158,138.67033126351748,False,11
Unsupport,17,11,obj1,290.0,232.0,False,11
Unsupport,18,1,obj1,208.46352715523474,194.656471363824,True,9
Unsupport,18,2,obj1,199.85144242167422,44.07877236736412,True,9
Unsupport,18,3,obj1,151.4597939928492,246.76597429315512,True,9
Unsupport,18,4,obj1,376.3380945801305,213.1865196030544,True,9
Unsupport,18,5,obj1,436.57053697947,262.951329010228,True,9
Unsupport,18,6,obj1,456.9931068910395,201.83148078576838,True,9
Unsupport,18,7,obj1,180.00589184130547,187.28138827500464,True,9
Unsupport,18,8,obj1,136.6305494203114,417.5232379862985,True,9
Unsupport,18,9,obj2,94.0,512.0,True,9
Unsupport,19,1,obj1,144.04078158296676,149.09125474193664,True,10
Unsupport,19,2,obj3,150.32063151631527,148.0274178535152,True,10
Unsupport,19,3,obj3,153.09761950413804,375.1766411386499,True,10
Unsupport,19,4,obj3,127.4984299543025,348.17580561276736,True,10
Unsupport,19,5,obj3,153.7804487526365,251.41933441449038,True,10
Unsupport,19,6,obj2,166.17986142501871,182.35919825464634,True,10
Unsupport,19,7,obj2,541.0,555.0,True,10
Unsupport,19,8,obj2,553.256941434664,531.3151202735751,True,10
Unsupport,19,9,obj2,439.06422555657025,49.24390445504494,True,10
Unsupport,19,10,obj2,87.81176757983366,563.4973148338058,True,10
Unsupport,20,1,obj3,88.0,558.0,True,1
Unsupport,21,1,obj1,560.3077687611865,555.2474113991533,True,2
Unsupport,21,2,obj1,62.63992882974242,560.4215793854909,True,2
Unsupport,22,1,obj3,108.0,538.0,True,1
Unsupport,23,1,obj3,178.7081191356236,195.55895570935428,True,4
Unsupport,23,2,obj2,267.0,236.0,True,4
Unsupport,23,3,obj2,293.0,238.0,True,4
Unsupport,23,4,obj1,109.0,518.0,True,4
Unsupport,24,1,obj3,250.04486478927518,251.85484518191308,True,2
Unsupport,24,2,obj3,118.90588349462766,532.3344674895061,True,2
Unsupport,25,1,obj3,187.06274469405977,199.49208843379222,False,11
Unsupport,25,2,obj1,143.30679087573205,350.4262119399572,False,11
Unsupport,25,3,obj1,140.00350393316614,270.24407645161205,False,11
Unsupport,25,4,obj3,137.9934839408162,146.5295651031121,False,11
Unsupport,25,5,obj3,414.8364329668513,36.06200191910426,False,11
Unsupport,25,6,obj3,165.75435352492056,205.40165530460467,False,11
Unsupport,25,7,obj2,283.0,227.0,False,11
Unsupport,25,8,obj1,146.30441401098113,383.5431345221427,False,11
Unsupport,25,9,obj1,439.6624558618689,122.6266950233459,False,11
Unsupport,25,10,obj1,315.8771704430798,100.51668589770935,False,11
Unsupport,25,11,obj2,276.0,242.0,False,11
Unsupport,26,1,obj1,156.45441177231928,160.17623035600735,True,5
Unsupport,26,2,obj1,140.15189124595707,145.19219463887288,True,5
Unsupport,26,3,obj3,202.0,150.0,True,5
Unsupport,26,4,obj3,208.96412658314492,196.9218713591403,True,5
Unsupport,26,5,obj1,56.0,568.0,True,5
Unsupport,27,1,obj2,82.0,513.0,True,1
Unsupport,28,1,obj2,55.0,555.0,True,7
Unsupport,28,2,obj3,286.0,242.0,True,7
Unsupport,28,3,obj2,281.0,241.0,True,7
Unsupport,28,4,obj3,362.8128362469221,187.87830858101725,True,7
Unsupport,28,5,obj2,114.53705553985401,557.200097624235,True,7
Unsupport,28,6,obj1,509.0,555.0,True,7
Unsupport,28,7,obj1,56.0,548.0,True,7
Unsupport,29,1,obj1,267.0,234.0,False,11
Unsupport,29,2,obj1,268.08722269459867,246.24119535513356,False,11
Unsupport,29,3,obj1,422.0206897330262,194.86524044373868,False,11
Unsupport,29,4,obj1,229.5099329454231,212.36030877235282,False,11
Unsupport,29,5,obj1,233.2333521350331,226.0134088799753,False,11
Unsupport,29,6,obj1,264.0,239.0,False,11
Unsupport,29,7,obj1,269.95287871267413,245.12611543614767,False,11
Unsupport,29,8,obj1,297.2003543042671,246.92816385387937,False,11
Unsupport,29,9,obj1,149.65879904981583,140.81503560397823,False,11
Unsupport,29,10,obj1,158.66127880041043,164.94912681368132,False,11
Unsupport,29,11,obj3,530.0,545.0,False,11
Unsupport,30,1,obj1,154.78993993975232,153.42675726532968,False,11
Unsupport,30,2,obj1,148.18044621750988,169.77995008774838,False,11
Unsupport,30,3,obj3,60.0,565.0,False,11
Unsupport,30,4,obj1,192.48614114661385,199.05664830053578,False,11
Unsupport,30,5,obj2,270.0,238.0,False,11
Unsupport,30,6,obj1,294.2889845088109,246.26337033445355,False,11
Unsupport,30,7,obj2,544.0,556.0,False,11
Unsupport,30,8,obj2,276.0,246.0,False,11
Unsupport,30,9,obj3,547.0,556.0,False,11
Unsupport,30,10,obj1,53.475403381593964,530.3291972686444,False,11
Unsupport,30,11,obj2,385.15683224108454,113.51079224875542,False,11
Unsupport,31,1,obj1,141.29195978949105,137.06122909937926,True,2
Unsupport,31,2,obj2,99.0,554.0,True,2
Unsupport,32,1,obj1,554.807531400056,565.6815641001995,True,4
Unsupport,32,2,obj1,554.5952976692091,554.7950185846472,True,4
Unsupport,32,3,obj1,262.31077779362374,239.74850226212095,True,4
Unsupport,32,4,obj2,80.0,528.0,True,4
Unsupport,33,1,obj1,261.05577511412065,247.44489289425837,True,2
Unsupport,33,2,obj1,113.0,542.0,True,2
Unsupport,34,1,obj1,153.50679739446616,149.13957272337072,False,11
Unsupport,34,2,obj1,382.8445911435977,196.55197287651268,False,11
Unsupport,34,3,obj3,104.0,507.0,False,11
Unsupport,34,4,obj3,126.08367024178375,140.35332583730133,False,11
Unsupport,34,5,obj2,145.617399287271,146.16101121921744,False,11
Unsupport,34,6,obj1,287.0,233.0,False,11
Unsupport,34,7,obj2,162.69815002751193,158.2359369323233,False,11
Unsupport,34,8,obj2,248.9901145190134,243.5112560929207,False,11
Unsupport,34,9,obj2,142.01895620334687,357.8757933958509,False,11
Unsupport,34,10,obj2,147.9447431963555,156.00451450262753,False,11
Unsupport,34,11,obj2,147.80798863430851,451.48529326970845,False,11
Unsupport,35,1,obj2,102.0,534.0,True,1
Unsupport,36,1,obj1,177.98251650820978,169.29068033215614,True,5
Unsupport,36,2,obj1,361.2665802101095,134.32069227618686,True,5
Unsupport,36,3,obj2,62.0,527.0,True,5
Unsupport,36,4,obj1,539.0,562.0,True,5
Unsupport,36,5,obj1,87.0,533.0,True,5
Unsupport,37,1,obj1,145.3394749549576,150.85595668024396,True,3
Unsupport,37,2,obj1,147.14813982433816,166.24206318066365,True,3
Unsupport,37,3,obj3,113.0,532.0,True,3
Unsupport,38,1,obj3,228.0,164.0,True,3
Unsupport,38,2,obj2,224.92754678238936,211.95291626422897,True,3
Unsupport,38,3,obj1,107.0,541.0,True,3
Unsupport,39,1,obj1,252.79899322996397,245.19883900132203,True,6
Unsupport,39,2,obj1,142.45966498007692,433.6880614851943,True,6
Unsupport,39,3,obj2,138.27199322821616,135.36859697193577,True,6
Unsupport,39,4,obj2,136.7363579182747,134.6358777876867,True,6
Unsupport,39,5,obj1,213.0,166.0,True,6
Unsupport,39,6,obj1,110.0,536.0,True,6
Unsupport,40,1,obj2,102.0,542.0,True,1
Unsupport,41,1,obj1,294.0,239.0,True,7
Unsupport,41,2,obj3,151.1346896491918,161.4992682564582,True,7
Unsupport,41,3,obj3,149.15046149757185,221.82845909501995,True,7
Unsupport,41,4,obj1,146.19545909769153,144.64989098749115,True,7
Unsupport,41,5,obj1,125.84432648330726,511.3856762855388,True,7
Unsupport,41,6,obj1,120.39006273151992,523.2095364601386,True,7
Unsupport,41,7,obj1,113.0,510.0,True,7
Unsupport,42,1,obj1,233.19097194491712,37.031929387346935,True,9
Unsupport,42,2,obj1,444.9323149578529,265.3141866438659,True,9
Unsupport,42,3,obj3,231.3252357178395,227.4104716082444,True,9
Unsupport,42,4,obj3,153.58333904058352,330.62316508223114,True,9
Unsupport,42,5,obj3,154.7628728846706,356.92419517569647,True,9
Unsupport,42,6,obj1,230.145224147942,158.26513614906656,True,9
Unsupport,42,7,obj1,286.0,236.0,True,9
Unsupport,42,8,obj2,137.22661360336215,140.13879925715432,True,9
Unsupport,42,9,obj1,68.0,534.0,True,9
Unsupport,43,1,obj1,280.0,240.0,True,5
Unsupport,43,2,obj3,257.0,236.0,True,5
Unsupport,43,3,obj3,333.8190905446769,97.10645972879254,True,5
Unsupport,43,4,obj3,415.0364511514107,255.2690563275193,True,5
Unsupport,43,5,obj1,66.0,564.0,True,5
Unsupport,44,1,obj3,260.33144803414547,244.558466953127,True,4
Unsupport,44,2,obj3,255.28170721434,253.7684487263225,True,4
Unsupport,44,3,obj1,249.9290122315344,242.88762631283913,True,4
Unsupport,44,4,obj3,92.0,541.0,True,4
Unsupport,45,1,obj3,93.0,563.0,True,1
Unsupport,46,1,obj3,533.0,567.0,True,6
Unsupport,46,2,obj1,140.43808593748759,141.2645923646787,True,6
Unsupport,46,3,obj1,258.0,244.0,True,6
Unsupport,46,4,obj1,97.0,546.0,True,6
Unsupport,46,5,obj1,201.6004983698284,197.18374882579067,True,6
Unsupport,46,6,obj2,100.0,540.0,True,6
Unsupport,47,1,obj2,93.0,540.0,True,1
Unsupport,48,1,obj1,165.25229801676306,167.7484606182081,False,11
Unsupport,48,2,obj1,147.76099799296617,404.20176911648866,False,11
Unsupport,48,3,obj1,139.11005151174888,417.75235138619365,False,11
Unsupport,48,4,obj1,140.7563863469128,488.25756463622633,False,11
Unsupport,48,5,obj2,105.0,502.0,False,11
Unsupport,48,6,obj3,271.0,228.0,False,11
Unsupport,48,7,obj2,173.4846866195665,185.5919555280863,False,11
Unsupport,48,8,obj2,137.91964865856332,456.9515654848879,False,11
Unsupport,48,9,obj2,408.4431759590259,206.10038414844058,False,11
Unsupport,48,10,obj2,438.837276860756,200.56870778391735,False,11
Unsupport,48,11,obj2,186.18164400040564,144.97048946022986,False,11
Unsupport,49,1,obj1,200.48363086765397,193.40844368462263,True,3
Unsupport,49,2,obj1,198.8577133753104,197.93178213916158,True,3
Unsupport,49,3,obj1,113.0,561.0,True,3
